Gas,Source,T_K,T_C,P_Pa,P_bar,x_gas_exp,y_H2O_exp,kij_AQ,kij_AQ_conv,kij_NA,kij_NA_conv
CO2,Wang 2021,313.15,40.00,5000000,50.00,1.671900e-02,,-0.101865,True,,False
CO2,Wang 2021,313.15,40.00,10000000,100.00,,1.700000e-02,,False,-0.069600,True
CO2,Wang 2021,313.15,40.00,20000000,200.00,,2.200000e-02,,False,-0.012089,True
CO2,Wang 2021,313.15,40.00,30000000,300.00,2.604600e-02,,-0.092147,True,,False
CO2,Wang 2021,313.15,40.00,40000000,400.00,,3.200000e-02,,False,-0.016357,True
CO2,Wang 2021,313.15,40.00,50000000,500.00,2.979300e-02,,-0.092935,True,,False
CO2,Wang 2021,313.15,40.00,60000000,600.00,,4.200000e-02,,False,-0.028676,True
CO2,Wang 2021,313.15,40.00,70000000,700.00,3.254400e-02,,-0.092958,True,,False
CO2,Wang 2021,313.15,40.00,80000000,800.00,,5.200000e-02,,False,-0.039984,True
CO2,Wang 2021,313.15,40.00,90000000,900.00,3.567000e-02,,-0.094159,True,,False
CO2,Wang 2021,313.15,40.00,100000000,1000.00,,6.200000e-02,,False,-0.049756,True
CO2,Wang 2021,313.15,40.00,110000000,1100.00,3.753300e-02,,-0.093855,True,,False
CO2,Wang 2021,313.15,40.00,120000000,1200.00,3.870200e-02,,-0.094161,True,,False
CO2,Wang 2021,313.15,40.00,130000000,1300.00,3.973900e-02,,-0.094349,True,,False
CO2,Wang 2021,313.15,40.00,140000000,1400.00,4.076300e-02,,-0.094571,True,,False
CO2,Wang 2021,313.15,40.00,150000000,1500.00,,7.300000e-02,,False,-0.053920,True
CO2,Wang 2021,313.15,40.00,160000000,1600.00,4.274300e-02,,-0.095059,True,,False
CO2,Wang 2021,313.15,40.00,170000000,1700.00,4.371100e-02,,-0.095329,True,,False
CO2,Wang 2021,313.15,40.00,180000000,1800.00,4.448900e-02,,-0.095420,True,,False
CO2,Wang 2021,313.15,40.00,190000000,1900.00,4.518900e-02,,-0.095463,True,,False
CO2,Wang 2021,313.15,40.00,200000000,2000.00,,8.100000e-02,,False,-0.057094,True
CO2,Wang 2021,333.15,60.00,500000,5.00,1.382000e-03,,-0.079498,True,,False
CO2,Wang 2021,333.15,60.00,1000000,10.00,2.922000e-03,,-0.084812,True,,False
CO2,Wang 2021,333.15,60.00,2000000,20.00,5.924000e-03,,-0.087720,True,,False
CO2,Wang 2021,333.15,60.00,5000000,50.00,1.192300e-02,,-0.078043,True,,False
CO2,Wang 2021,333.15,60.00,10000000,100.00,1.882000e-02,,-0.075929,True,,False
CO2,Wang 2021,333.15,60.00,20000000,200.00,2.245600e-02,,-0.071730,True,,False
CO2,Wang 2021,333.15,60.00,30000000,300.00,2.437900e-02,,-0.070008,True,,False
CO2,Wang 2021,333.15,60.00,40000000,400.00,2.616900e-02,,-0.069538,True,,False
CO2,Wang 2021,333.15,60.00,50000000,500.00,2.790700e-02,,-0.069664,True,,False
CO2,Wang 2021,333.15,60.00,60000000,600.00,3.038900e-02,,-0.071712,True,,False
CO2,Wang 2021,333.15,60.00,70000000,700.00,3.179400e-02,,-0.071713,True,,False
CO2,Wang 2021,333.15,60.00,80000000,800.00,3.293400e-02,,-0.071455,True,,False
CO2,Wang 2021,333.15,60.00,90000000,900.00,3.413300e-02,,-0.071502,True,,False
CO2,Wang 2021,333.15,60.00,100000000,1000.00,3.523000e-02,,-0.071523,True,,False
CO2,Wang 2021,333.15,60.00,110000000,1100.00,3.632600e-02,,-0.071664,True,,False
CO2,Wang 2021,333.15,60.00,120000000,1200.00,3.742200e-02,,-0.071902,True,,False
CO2,Wang 2021,333.15,60.00,130000000,1300.00,3.503900e-02,,-0.066762,True,,False
CO2,Wang 2021,333.15,60.00,140000000,1400.00,3.904400e-02,,-0.071773,True,,False
CO2,Wang 2021,333.15,60.00,150000000,1500.00,4.004100e-02,,-0.072087,True,,False
CO2,Wang 2021,333.15,60.00,160000000,1600.00,4.055300e-02,,-0.071786,True,,False
CO2,Wang 2021,333.15,60.00,170000000,1700.00,4.132200e-02,,-0.071902,True,,False
CO2,Wang 2021,333.15,60.00,180000000,1800.00,4.203600e-02,,-0.071994,True,,False
CO2,Wang 2021,333.15,60.00,190000000,1900.00,4.264300e-02,,-0.071993,True,,False
CO2,Wang 2021,333.15,60.00,200000000,2000.00,4.341900e-02,,-0.072248,True,,False
CO2,Wang 2021,353.15,80.00,500000,5.00,8.660000e-04,,-0.038195,True,,False
CO2,Wang 2021,353.15,80.00,1000000,10.00,2.063000e-03,,-0.054749,True,,False
CO2,Wang 2021,353.15,80.00,2000000,20.00,4.530000e-03,,-0.064925,True,,False
CO2,Wang 2021,353.15,80.00,5000000,50.00,9.875000e-03,,-0.059759,True,,False
CO2,Wang 2021,353.15,80.00,10000000,100.00,,1.900000e-02,,False,-0.138845,True
CO2,Wang 2021,353.15,80.00,20000000,200.00,,2.500000e-02,,False,0.040789,True
CO2,Wang 2021,353.15,80.00,30000000,300.00,2.329000e-02,,-0.047642,True,,False
CO2,Wang 2021,353.15,80.00,40000000,400.00,,3.500000e-02,,False,0.056357,True
CO2,Wang 2021,353.15,80.00,50000000,500.00,2.726200e-02,,-0.047112,True,,False
CO2,Wang 2021,353.15,80.00,60000000,600.00,,4.600000e-02,,False,0.037425,True
CO2,Wang 2021,353.15,80.00,70000000,700.00,3.091400e-02,,-0.048346,True,,False
CO2,Wang 2021,353.15,80.00,80000000,800.00,,5.700000e-02,,False,0.020259,True
CO2,Wang 2021,353.15,80.00,90000000,900.00,3.411200e-02,,-0.049568,True,,False
CO2,Wang 2021,353.15,80.00,100000000,1000.00,,6.700000e-02,,False,0.007598,True
CO2,Wang 2021,353.15,80.00,110000000,1100.00,3.644600e-02,,-0.049781,True,,False
CO2,Wang 2021,353.15,80.00,120000000,1200.00,3.746800e-02,,-0.049843,True,,False
CO2,Wang 2021,353.15,80.00,130000000,1300.00,3.839700e-02,,-0.049865,True,,False
CO2,Wang 2021,353.15,80.00,140000000,1400.00,4.701900e-02,,-0.060847,True,,False
CO2,Wang 2021,353.15,80.00,150000000,1500.00,,7.700000e-02,,False,0.001855,True
CO2,Wang 2021,353.15,80.00,160000000,1600.00,4.106600e-02,,-0.050295,True,,False
CO2,Wang 2021,353.15,80.00,170000000,1700.00,4.189000e-02,,-0.050481,True,,False
CO2,Wang 2021,353.15,80.00,180000000,1800.00,4.268700e-02,,-0.050683,True,,False
CO2,Wang 2021,353.15,80.00,190000000,1900.00,4.345600e-02,,-0.050896,True,,False
CO2,Wang 2021,353.15,80.00,200000000,2000.00,,8.600000e-02,,False,-0.005153,True
CO2,Wang 2021,363.15,90.00,500000,5.00,6.840000e-04,,-0.013455,True,,False
CO2,Wang 2021,363.15,90.00,1000000,10.00,1.716000e-03,,-0.035791,True,,False
CO2,Wang 2021,363.15,90.00,2000000,20.00,3.929000e-03,,-0.050387,True,,False
CO2,Wang 2021,363.15,90.00,5000000,50.00,8.846000e-03,,-0.047429,True,,False
CO2,Wang 2021,363.15,90.00,10000000,100.00,1.529300e-02,,-0.047064,True,,False
CO2,Wang 2021,363.15,90.00,20000000,200.00,2.099400e-02,,-0.041749,True,,False
CO2,Wang 2021,363.15,90.00,30000000,300.00,2.358200e-02,,-0.038513,True,,False
CO2,Wang 2021,363.15,90.00,40000000,400.00,2.579700e-02,,-0.037564,True,,False
CO2,Wang 2021,363.15,90.00,50000000,500.00,2.744000e-02,,-0.036425,True,,False
CO2,Wang 2021,363.15,90.00,60000000,600.00,2.969500e-02,,-0.037663,True,,False
CO2,Wang 2021,363.15,90.00,70000000,700.00,3.138000e-02,,-0.037888,True,,False
CO2,Wang 2021,363.15,90.00,80000000,800.00,3.303000e-02,,-0.038356,True,,False
CO2,Wang 2021,363.15,90.00,90000000,900.00,3.456400e-02,,-0.038807,True,,False
CO2,Wang 2021,363.15,90.00,100000000,1000.00,3.593300e-02,,-0.039116,True,,False
CO2,Wang 2021,363.15,90.00,110000000,1100.00,3.715900e-02,,-0.039319,True,,False
CO2,Wang 2021,363.15,90.00,120000000,1200.00,3.646400e-02,,-0.036220,True,,False
CO2,Wang 2021,363.15,90.00,130000000,1300.00,3.933300e-02,,-0.039639,True,,False
CO2,Wang 2021,363.15,90.00,140000000,1400.00,4.033200e-02,,-0.039818,True,,False
CO2,Wang 2021,363.15,90.00,150000000,1500.00,4.129800e-02,,-0.040034,True,,False
CO2,Wang 2021,363.15,90.00,160000000,1600.00,4.220900e-02,,-0.040243,True,,False
CO2,Wang 2021,363.15,90.00,170000000,1700.00,4.311300e-02,,-0.040509,True,,False
CO2,Wang 2021,363.15,90.00,180000000,1800.00,4.394800e-02,,-0.040734,True,,False
CO2,Wang 2021,363.15,90.00,190000000,1900.00,4.472200e-02,,-0.040928,True,,False
CO2,Wang 2021,363.15,90.00,200000000,2000.00,4.546500e-02,,-0.041128,True,,False
CO2,Wang 2021,373.15,100.00,500000,5.00,5.530000e-04,,0.011849,True,,False
CO2,Wang 2021,373.15,100.00,1000000,10.00,1.426000e-03,,-0.014428,True,,False
CO2,Wang 2021,373.15,100.00,2000000,20.00,3.392000e-03,,-0.033538,True,,False
CO2,Wang 2021,373.15,100.00,5000000,50.00,8.379000e-03,,-0.038795,True,,False
CO2,Wang 2021,373.15,100.00,10000000,100.00,,2.100000e-02,,False,0.136814,True
CO2,Wang 2021,373.15,100.00,20000000,200.00,,2.700000e-02,,False,0.103558,True
CO2,Wang 2021,373.15,100.00,30000000,300.00,2.373800e-02,,-0.028659,True,,False
CO2,Wang 2021,373.15,100.00,40000000,400.00,,3.800000e-02,,False,0.099624,True
CO2,Wang 2021,373.15,100.00,50000000,500.00,2.744800e-02,,-0.024807,True,,False
CO2,Wang 2021,373.15,100.00,60000000,600.00,,4.900000e-02,,False,0.076325,True
CO2,Wang 2021,373.15,100.00,70000000,700.00,3.167800e-02,,-0.026582,True,,False
CO2,Wang 2021,373.15,100.00,80000000,800.00,,6.200000e-02,,False,0.051046,True
CO2,Wang 2021,373.15,100.00,90000000,900.00,3.484300e-02,,-0.027209,True,,False
CO2,Wang 2021,373.15,100.00,100000000,1000.00,,7.200000e-02,,False,0.037039,True
CO2,Wang 2021,373.15,100.00,110000000,1100.00,3.774100e-02,,-0.028155,True,,False
CO2,Wang 2021,373.15,100.00,120000000,1200.00,3.902100e-02,,-0.028531,True,,False
CO2,Wang 2021,373.15,100.00,130000000,1300.00,4.017400e-02,,-0.028806,True,,False
CO2,Wang 2021,373.15,100.00,140000000,1400.00,4.123300e-02,,-0.029033,True,,False
CO2,Wang 2021,373.15,100.00,150000000,1500.00,,8.200000e-02,,False,0.029550,True
CO2,Wang 2021,373.15,100.00,160000000,1600.00,4.318100e-02,,-0.029494,True,,False
CO2,Wang 2021,373.15,100.00,170000000,1700.00,4.806800e-02,,-0.035356,True,,False
CO2,Wang 2021,373.15,100.00,180000000,1800.00,4.498100e-02,,-0.030030,True,,False
CO2,Wang 2021,373.15,100.00,190000000,1900.00,4.571900e-02,,-0.030156,True,,False
CO2,Wang 2021,373.15,100.00,200000000,2000.00,,9.100000e-02,,False,0.021116,True
CO2,Wang 2021,393.15,120.00,500000,5.00,4.430000e-04,,0.048841,True,,False
CO2,Wang 2021,393.15,120.00,1000000,10.00,1.009000e-03,,0.033340,True,,False
CO2,Wang 2021,393.15,120.00,2000000,20.00,2.514000e-03,,0.007112,True,,False
CO2,Wang 2021,393.15,120.00,5000000,50.00,7.437000e-03,,-0.017148,True,,False
CO2,Wang 2021,393.15,120.00,10000000,100.00,1.321100e-02,,-0.015625,True,,False
CO2,Wang 2021,393.15,120.00,20000000,200.00,2.067500e-02,,-0.013222,True,,False
CO2,Wang 2021,393.15,120.00,30000000,300.00,2.440200e-02,,-0.009064,True,,False
CO2,Wang 2021,393.15,120.00,40000000,400.00,2.781100e-02,,-0.009030,True,,False
CO2,Wang 2021,393.15,120.00,50000000,500.00,2.908800e-02,,-0.004749,True,,False
CO2,Wang 2021,393.15,120.00,60000000,600.00,3.191900e-02,,-0.006346,True,,False
CO2,Wang 2021,393.15,120.00,70000000,700.00,3.408500e-02,,-0.006759,True,,False
CO2,Wang 2021,393.15,120.00,80000000,800.00,3.589300e-02,,-0.006816,True,,False
CO2,Wang 2021,393.15,120.00,90000000,900.00,3.747700e-02,,-0.006780,True,,False
CO2,Wang 2021,393.15,120.00,100000000,1000.00,3.908600e-02,,-0.007101,True,,False
CO2,Wang 2021,393.15,120.00,110000000,1100.00,4.062200e-02,,-0.007502,True,,False
CO2,Wang 2021,393.15,120.00,120000000,1200.00,4.204300e-02,,-0.007870,True,,False
CO2,Wang 2021,393.15,120.00,130000000,1300.00,4.349000e-02,,-0.008428,True,,False
CO2,Wang 2021,393.15,120.00,140000000,1400.00,4.480400e-02,,-0.008878,True,,False
CO2,Wang 2021,393.15,120.00,150000000,1500.00,4.591500e-02,,-0.009110,True,,False
CO2,Wang 2021,393.15,120.00,160000000,1600.00,4.698900e-02,,-0.009389,True,,False
CO2,Wang 2021,393.15,120.00,170000000,1700.00,4.792800e-02,,-0.009556,True,,False
CO2,Wang 2021,393.15,120.00,180000000,1800.00,4.871600e-02,,-0.009592,True,,False
CO2,Wang 2021,393.15,120.00,190000000,1900.00,4.957000e-02,,-0.009800,True,,False
CO2,Wang 2021,393.15,120.00,200000000,2000.00,5.032800e-02,,-0.009942,True,,False
CO2,Wang 2021,413.15,140.00,500000,5.00,5.380000e-04,,0.043539,True,,False
CO2,Wang 2021,413.15,140.00,1000000,10.00,8.140000e-04,,0.076290,True,,False
CO2,Wang 2021,413.15,140.00,2000000,20.00,1.883000e-03,,0.056302,True,,False
CO2,Wang 2021,413.15,140.00,5000000,50.00,6.971000e-03,,0.003535,True,,False
CO2,Wang 2021,413.15,140.00,10000000,100.00,,2.300000e-02,,False,1.188721,True
CO2,Wang 2021,413.15,140.00,20000000,200.00,,3.000000e-02,,False,0.417438,True
CO2,Wang 2021,413.15,140.00,30000000,300.00,2.542400e-02,,0.011095,True,,False
CO2,Wang 2021,413.15,140.00,40000000,400.00,,4.200000e-02,,False,0.245743,True
CO2,Wang 2021,413.15,140.00,50000000,500.00,3.266000e-02,,0.011844,True,,False
CO2,Wang 2021,413.15,140.00,60000000,600.00,,5.300000e-02,,False,0.189050,True
CO2,Wang 2021,413.15,140.00,70000000,700.00,3.759200e-02,,0.012746,True,,False
CO2,Wang 2021,413.15,140.00,80000000,800.00,,6.600000e-02,,False,0.146415,True
CO2,Wang 2021,413.15,140.00,90000000,900.00,4.094900e-02,,0.014245,True,,False
CO2,Wang 2021,413.15,140.00,100000000,1000.00,,7.600000e-02,,False,0.122892,True
CO2,Wang 2021,413.15,140.00,110000000,1100.00,4.400500e-02,,0.014554,True,,False
CO2,Wang 2021,413.15,140.00,120000000,1200.00,4.556800e-02,,0.014229,True,,False
CO2,Wang 2021,413.15,140.00,130000000,1300.00,4.687000e-02,,0.014158,True,,False
CO2,Wang 2021,413.15,140.00,140000000,1400.00,4.810000e-02,,0.014025,True,,False
CO2,Wang 2021,413.15,140.00,150000000,1500.00,,8.700000e-02,,False,0.103398,True
CO2,Wang 2021,413.15,140.00,160000000,1600.00,5.035900e-02,,0.013644,True,,False
CO2,Wang 2021,413.15,140.00,170000000,1700.00,5.172000e-02,,0.012947,True,,False
CO2,Wang 2021,413.15,140.00,180000000,1800.00,5.262700e-02,,0.012821,True,,False
CO2,Wang 2021,413.15,140.00,190000000,1900.00,5.346000e-02,,0.012706,True,,False
CO2,Wang 2021,413.15,140.00,200000000,2000.00,,9.700000e-02,,False,0.087377,True
CO2,Wang 2021,433.15,160.00,500000,5.00,8.350000e-04,,0.004249,True,,False
CO2,Wang 2021,433.15,160.00,1000000,10.00,8.390000e-04,,0.095882,True,,False
CO2,Wang 2021,433.15,160.00,2000000,20.00,1.514000e-03,,0.107287,True,,False
CO2,Wang 2021,433.15,160.00,5000000,50.00,6.540000e-03,,0.029173,True,,False
CO2,Wang 2021,433.15,160.00,10000000,100.00,,2.500000e-02,,False,1.499994,False
CO2,Wang 2021,433.15,160.00,20000000,200.00,,3.200000e-02,,False,0.676196,True
CO2,Wang 2021,433.15,160.00,30000000,300.00,2.753900e-02,,0.029497,True,,False
CO2,Wang 2021,433.15,160.00,40000000,400.00,,4.500000e-02,,False,0.346035,True
CO2,Wang 2021,433.15,160.00,50000000,500.00,3.562200e-02,,0.032922,True,,False
CO2,Wang 2021,433.15,160.00,60000000,600.00,,5.700000e-02,,False,0.255066,True
CO2,Wang 2021,433.15,160.00,70000000,700.00,4.205800e-02,,0.032994,True,,False
CO2,Wang 2021,433.15,160.00,80000000,800.00,,7.000000e-02,,False,0.200674,True
CO2,Wang 2021,433.15,160.00,90000000,900.00,4.699500e-02,,0.033164,True,,False
CO2,Wang 2021,433.15,160.00,100000000,1000.00,,8.200000e-02,,False,0.165882,True
CO2,Wang 2021,433.15,160.00,110000000,1100.00,5.085600e-02,,0.033425,True,,False
CO2,Wang 2021,433.15,160.00,120000000,1200.00,5.397900e-02,,0.031251,True,,False
CO2,Wang 2021,433.15,160.00,130000000,1300.00,5.403800e-02,,0.033527,True,,False
CO2,Wang 2021,433.15,160.00,140000000,1400.00,5.535500e-02,,0.033635,True,,False
CO2,Wang 2021,433.15,160.00,150000000,1500.00,,9.200000e-02,,False,0.142318,True
CO2,Wang 2021,433.15,160.00,160000000,1600.00,5.792000e-02,,0.033407,True,,False
CO2,Wang 2021,433.15,160.00,170000000,1700.00,5.902400e-02,,0.033318,True,,False
CO2,Wang 2021,433.15,160.00,180000000,1800.00,6.018500e-02,,0.033039,True,,False
CO2,Wang 2021,433.15,160.00,190000000,1900.00,6.113100e-02,,0.032928,True,,False
CO2,Wang 2021,433.15,160.00,200000000,2000.00,,1.020000e-01,,False,0.122640,True
CO2,Wang 2021,453.15,180.00,500000,5.00,1.339000e-03,,-0.047679,True,,False
CO2,Wang 2021,453.15,180.00,1000000,10.00,1.090000e-03,,0.085435,True,,False
CO2,Wang 2021,453.15,180.00,2000000,20.00,1.397000e-03,,0.149220,True,,False
CO2,Wang 2021,453.15,180.00,5000000,50.00,6.221000e-03,,0.059046,True,,False
CO2,Wang 2021,453.15,180.00,10000000,100.00,,2.800000e-02,,False,1.500000,False
CO2,Wang 2021,453.15,180.00,20000000,200.00,,3.500000e-02,,False,0.982359,True
CO2,Wang 2021,453.15,180.00,30000000,300.00,2.962500e-02,,0.051301,True,,False
CO2,Wang 2021,453.15,180.00,40000000,400.00,,4.900000e-02,,False,0.463654,True
CO2,Wang 2021,453.15,180.00,50000000,500.00,3.955800e-02,,0.054865,True,,False
CO2,Wang 2021,453.15,180.00,60000000,600.00,,6.200000e-02,,False,0.330180,True
CO2,Wang 2021,453.15,180.00,70000000,700.00,4.715300e-02,,0.055638,True,,False
CO2,Wang 2021,453.15,180.00,80000000,800.00,,7.600000e-02,,False,0.257644,True
CO2,Wang 2021,453.15,180.00,90000000,900.00,5.288700e-02,,0.056325,True,,False
CO2,Wang 2021,453.15,180.00,100000000,1000.00,,8.700000e-02,,False,0.218175,True
CO2,Wang 2021,453.15,180.00,110000000,1100.00,5.976500e-02,,0.053338,True,,False
CO2,Wang 2021,453.15,180.00,120000000,1200.00,6.389900e-02,,0.050779,True,,False
CO2,Wang 2021,453.15,180.00,130000000,1300.00,6.386700e-02,,0.053345,True,,False
CO2,Wang 2021,453.15,180.00,140000000,1400.00,6.557300e-02,,0.053393,True,,False
CO2,Wang 2021,453.15,180.00,150000000,1500.00,,9.600000e-02,,False,0.187934,True
CO2,Wang 2021,453.15,180.00,160000000,1600.00,6.848800e-02,,0.053453,True,,False
CO2,Wang 2021,453.15,180.00,170000000,1700.00,6.976200e-02,,0.053434,True,,False
CO2,Wang 2021,453.15,180.00,180000000,1800.00,7.098100e-02,,0.053334,True,,False
CO2,Wang 2021,453.15,180.00,190000000,1900.00,7.208600e-02,,0.053234,True,,False
CO2,Wang 2021,453.15,180.00,200000000,2000.00,,1.080000e-01,,False,0.159986,True
CO2,Wang 2021,473.15,200.00,500000,5.00,2.042000e-03,,-0.101060,True,,False
CO2,Wang 2021,473.15,200.00,1000000,10.00,1.559000e-03,,0.057397,True,,False
CO2,Wang 2021,473.15,200.00,2000000,20.00,1.561000e-03,,0.169081,True,,False
CO2,Wang 2021,473.15,200.00,5000000,50.00,5.381000e-03,,0.111274,True,,False
CO2,Wang 2021,473.15,200.00,10000000,100.00,,3.000000e-02,,False,1.500000,False
CO2,Wang 2021,473.15,200.00,20000000,200.00,,3.800000e-02,,False,1.356243,True
CO2,Wang 2021,473.15,200.00,30000000,300.00,3.399900e-02,,0.068831,True,,False
CO2,Wang 2021,473.15,200.00,40000000,400.00,,5.300000e-02,,False,0.582043,True
CO2,Wang 2021,473.15,200.00,50000000,500.00,4.735800e-02,,0.072075,True,,False
CO2,Wang 2021,473.15,200.00,60000000,600.00,,6.600000e-02,,False,0.425898,True
CO2,Wang 2021,473.15,200.00,70000000,700.00,5.717500e-02,,0.074053,True,,False
CO2,Wang 2021,473.15,200.00,80000000,800.00,,8.200000e-02,,False,0.324695,True
CO2,Wang 2021,473.15,200.00,90000000,900.00,6.444500e-02,,0.075729,True,,False
CO2,Wang 2021,473.15,200.00,100000000,1000.00,,9.200000e-02,,False,0.278406,True
CO2,Wang 2021,473.15,200.00,110000000,1100.00,7.086700e-02,,0.075944,True,,False
CO2,Wang 2021,473.15,200.00,120000000,1200.00,7.358400e-02,,0.076011,True,,False
CO2,Wang 2021,473.15,200.00,130000000,1300.00,7.612600e-02,,0.075944,True,,False
CO2,Wang 2021,473.15,200.00,140000000,1400.00,7.830000e-02,,0.075978,True,,False
CO2,Wang 2021,473.15,200.00,150000000,1500.00,,1.030000e-01,,False,0.232707,True
CO2,Wang 2021,473.15,200.00,160000000,1600.00,8.258800e-02,,0.075464,True,,False
CO2,Wang 2021,473.15,200.00,170000000,1700.00,8.437000e-02,,0.075273,True,,False
CO2,Wang 2021,473.15,200.00,180000000,1800.00,8.578300e-02,,0.075238,True,,False
CO2,Wang 2021,473.15,200.00,190000000,1900.00,8.707600e-02,,0.075164,True,,False
CO2,Wang 2021,473.15,200.00,200000000,2000.00,,1.160000e-01,,False,0.198005,True
CO2,Wiebe 1939,323.15,50.00,2533000,25.33,7.797000e-03,,-0.091122,True,,False
CO2,Wiebe 1939,323.15,50.00,5066000,50.66,1.377000e-02,,-0.088314,True,,False
CO2,Wiebe 1939,323.15,50.00,7599000,75.99,1.791000e-02,,-0.086145,True,,False
CO2,Wiebe 1939,323.15,50.00,10132500,101.33,2.032000e-02,,-0.084833,True,,False
CO2,Wiebe 1939,323.15,50.00,12666000,126.66,2.120000e-02,,-0.083208,True,,False
CO2,Wiebe 1939,323.15,50.00,15200000,152.00,2.188000e-02,,-0.082374,True,,False
CO2,Wiebe 1939,323.15,50.00,20260000,202.60,2.304000e-02,,-0.081441,True,,False
CO2,Wiebe 1939,323.15,50.00,30400000,304.00,2.474000e-02,,-0.079937,True,,False
CO2,Wiebe 1939,323.15,50.00,40530000,405.30,2.623000e-02,,-0.079153,True,,False
CO2,Wiebe 1939,323.15,50.00,60890000,608.90,2.887000e-02,,-0.078479,True,,False
CO2,Wiebe 1939,323.15,50.00,70930000,709.30,3.009000e-02,,-0.078453,True,,False
CO2,Wiebe 1939,348.15,75.00,2533000,25.33,5.485000e-03,,-0.062891,True,,False
CO2,Wiebe 1939,348.15,75.00,5066000,50.66,1.009000e-02,,-0.061795,True,,False
CO2,Wiebe 1939,348.15,75.00,7599000,75.99,1.361000e-02,,-0.059821,True,,False
CO2,Wiebe 1939,348.15,75.00,10132500,101.33,1.640000e-02,,-0.059083,True,,False
CO2,Wiebe 1939,348.15,75.00,15200000,152.00,1.950000e-02,,-0.056575,True,,False
CO2,Wiebe 1939,348.15,75.00,20260000,202.60,2.112000e-02,,-0.054632,True,,False
CO2,Wiebe 1939,348.15,75.00,30400000,304.00,2.332000e-02,,-0.052374,True,,False
CO2,Wiebe 1939,348.15,75.00,40540000,405.40,2.515000e-02,,-0.051432,True,,False
CO2,Wiebe 1939,348.15,75.00,70930000,709.30,2.952000e-02,,-0.050581,True,,False
CO2,Wiebe 1939,373.15,100.00,2533000,25.33,4.323000e-03,,-0.035257,True,,False
CO2,Wiebe 1939,373.15,100.00,5066000,50.66,8.170000e-03,,-0.035356,True,,False
CO2,Wiebe 1939,373.15,100.00,7599000,75.99,1.143000e-02,,-0.034734,True,,False
CO2,Wiebe 1939,373.15,100.00,10132500,101.33,1.410000e-02,,-0.033807,True,,False
CO2,Wiebe 1939,373.15,100.00,15200000,152.00,1.806000e-02,,-0.032447,True,,False
CO2,Wiebe 1939,373.15,100.00,20260000,202.60,2.037000e-02,,-0.030006,True,,False
CO2,Wiebe 1939,373.15,100.00,30400000,304.00,2.334000e-02,,-0.026856,True,,False
CO2,Wiebe 1939,373.15,100.00,40530000,405.30,2.554000e-02,,-0.025215,True,,False
CO2,Wiebe 1939,373.15,100.00,70930000,709.30,3.022000e-02,,-0.022695,True,,False
CO2,Wiebe&Gaddy 1940,291.15,18.00,2533000,25.33,1.554000e-02,,-0.128953,True,,False
CO2,Wiebe&Gaddy 1940,291.15,18.00,5066000,50.66,2.527000e-02,,-0.123155,True,,False
CO2,Wiebe&Gaddy 1940,298.15,25.00,5066000,50.66,2.156000e-02,,-0.115383,True,,False
CO2,Wiebe&Gaddy 1940,304.19,31.04,2533000,25.33,1.134000e-02,,-0.113646,True,,False
CO2,Wiebe&Gaddy 1940,304.19,31.04,5066000,50.66,1.917000e-02,,-0.109142,True,,False
CO2,Wiebe&Gaddy 1940,308.15,35.00,2533000,25.33,1.037000e-02,,-0.108728,True,,False
CO2,Wiebe&Gaddy 1940,308.15,35.00,5066000,50.66,1.766000e-02,,-0.104441,True,,False
CO2,Wiebe&Gaddy 1940,308.15,35.00,7599000,75.99,2.203000e-02,,-0.102042,True,,False
CO2,Wiebe&Gaddy 1940,308.15,35.00,10133000,101.33,2.303000e-02,,-0.100784,True,,False
CO2,Wiebe&Gaddy 1940,308.15,35.00,15200000,152.00,2.410000e-02,,-0.099442,True,,False
CO2,Wiebe&Gaddy 1940,308.15,35.00,20260000,202.60,2.511000e-02,,-0.098844,True,,False
CO2,Wiebe&Gaddy 1940,308.15,35.00,40530000,405.30,2.810000e-02,,-0.097096,True,,False
CO2,Wiebe&Gaddy 1940,308.15,35.00,50660000,506.60,2.983000e-02,,-0.097473,True,,False
CO2,Wiebe&Gaddy 1940,313.15,40.00,2533000,25.33,9.316000e-03,,-0.102467,True,,False
CO2,Wiebe&Gaddy 1940,313.15,40.00,5066000,50.66,1.620000e-02,,-0.099210,True,,False
CO2,Wiebe&Gaddy 1940,313.15,40.00,7599000,75.99,2.046000e-02,,-0.096576,True,,False
CO2,Wiebe&Gaddy 1940,313.15,40.00,10133000,101.33,2.201000e-02,,-0.095022,True,,False
CO2,Wiebe&Gaddy 1940,313.15,40.00,12670000,126.70,2.271000e-02,,-0.094234,True,,False
CO2,Wiebe&Gaddy 1940,313.15,40.00,15200000,152.00,2.323000e-02,,-0.093522,True,,False
CO2,Wiebe&Gaddy 1940,313.15,40.00,20260000,202.60,2.504000e-02,,-0.094645,True,,False
CO2,Wiebe&Gaddy 1940,313.15,40.00,40530000,405.30,2.744000e-02,,-0.091195,True,,False
CO2,Wiebe&Gaddy 1940,313.15,40.00,50660000,506.60,2.887000e-02,,-0.090991,True,,False
CO2,Wiebe&Gaddy 1941,298.15,25.00,101325,1.01,,2.782047e-02,,False,0.999994,True
CO2,Wiebe&Gaddy 1941,298.15,25.00,2533125,25.33,,1.639651e-03,,False,0.066839,True
CO2,Wiebe&Gaddy 1941,298.15,25.00,5066250,50.66,,1.292296e-03,,False,0.071188,True
